Product Name,Original Price,Sale Price,Percentage Off,Product Category,Product Code,Rating,Link
"NOMA 42 Pint 2-Speed LED Dehumidifier, Bucket/Continuous Drain, ENERGY STAR® Most Efficient, White",349.99,249.99,29.0,home-environment,043-0753-6,4.2,https://www.canadiantire.ca/en/pdp/noma-42-pint-2-speed-led-dehumidifier-bucket-continuous-drain-energy-star-most-efficient-white-0430753p.html#srp
"CANVAS Renfrew Square Outdoor Patio Conversation Dining Set w/UV-Resistant Cushions, 3-pc",1499.99,974.99,35.0,backyard-living,088-2040-4,3.8,https://www.canadiantire.ca/en/pdp/canvas-renfrew-square-outdoor-patio-conversation-dining-set-w-uv-resistant-cushions-3-pc-0882040p.html#srp
"Coleman Hampton 3-Season, 9-Person, 2-Room Camping Cabin Tent w/ Room Divider, Rain Fly & Carry Bag",419.99,239.99,43.0,camping,076-5183-4,3.8,https://www.canadiantire.ca/en/pdp/coleman-hampton-3-season-9-person-2-room-camping-cabin-tent-w-room-divider-rain-fly-carry-bag-0765183p.html#srp
"Sauder 2-Door Storage/Pantry Cabinet With Adjustable Shelves, White",114.99,89.99,22.0,home-decor,168-0054-4,3.4,https://www.canadiantire.ca/en/pdp/sauder-2-door-storage-pantry-cabinet-with-adjustable-shelves-white-1680054p.html#srp
"Gardena Wall Mounted Auto Hose Reel with Nozzle, 115-ft",249.99,219.99,12.0,outdoor-tools,059-6548-4,4.6,https://www.canadiantire.ca/en/pdp/gardena-wall-mounted-auto-hose-reel-with-nozzle-115-ft-0596548p.html#srp
"Mastercraft 6-Drawer, 2-Door Wooden Top Base Storage Cabinet with Shelf & Wheels, Diamond Series, 77 x 20 x 38-in",899.99,599.99,33.0,tools,068-7305-4,4.6,https://www.canadiantire.ca/en/pdp/mastercraft-6-drawer-2-door-wooden-top-base-storage-cabinet-with-shelf-wheels-diamond-series-77-x-20-x-38-in-0687305p.html#srp
"Outbound 3-Piece Hardside Spinner Wheel Travel Luggage Suitcase Set, Assorted",459.99,159.99,65.0,camping,076-0860-2,3.5,https://www.canadiantire.ca/en/pdp/outbound-3-piece-hardside-spinner-wheel-travel-luggage-suitcase-set-assorted-0760860p.html#srp
Outbound Queen Flocked Double-High Inflatable Air Mattress/Airbed w/ 110V Pump & Carry Bag,149.99,89.99,40.0,camping,076-6021-4,3.2,https://www.canadiantire.ca/en/pdp/outbound-queen-flocked-double-high-inflatable-air-mattress-airbed-w-110v-pump-carry-bag-0766021p.html#srp
"Outbound 3-Season, 8-Person, 2-Room Camping Dome Tent w/ Room Divider, Rain Fly & Carry Bag",249.99,174.99,30.0,camping,076-5454-0,3.9,https://www.canadiantire.ca/en/pdp/outbound-3-season-8-person-2-room-camping-dome-tent-w-room-divider-rain-fly-carry-bag-0765454p.html#srp
"JumpTek Outdoor Round Trampoline with Safety Enclosure,12-ft",479.99,299.99,38.0,backyard-fun,084-0211-8,4.1,https://www.canadiantire.ca/en/pdp/jumptek-outdoor-round-trampoline-with-safety-enclosure-12-ft-0840211p.html#srp
"Bestway Hydro-Force Inflatable Stand Up Paddle Board/Kayak, 10-ft",799.99,399.99,50.0,seasonal-recreation,079-2042-2,4.6,https://www.canadiantire.ca/en/pdp/bestway-hydro-force-inflatable-stand-up-paddle-board-kayak-10-ft-0792042p.html#srp
"Heritage The Rock Forged Non-Stick Cookware Set, Dishwasher & Oven Safe, Black, 10-pc",599.99,149.99,75.0,kitchen,142-7071-0,4.4,https://www.canadiantire.ca/en/pdp/heritage-the-rock-forged-non-stick-cookware-set-dishwasher-oven-safe-black-10-pc-1427071p.html#srp
"Napoleon Rebel Propane Gas BBQ Grill with Four Burners, Graphite Grey, Folding Side Shelves, Cast Iron Cooking Grids",749.99,699.99,7.0,backyard-living,085-0040-2,4.5,https://www.canadiantire.ca/en/pdp/napoleon-rebel-propane-gas-bbq-grill-with-four-burners-graphite-grey-folding-side-shelves-cast-iron-cooking-grids-0850040p.html#srp
"Mastercraft Vertical-Tilt Portable Floor Fan, 3-Speed, Black, 20-in",64.99,51.99,20.0,home-environment,043-7331-8,4.4,https://www.canadiantire.ca/en/pdp/mastercraft-vertical-tilt-portable-floor-fan-3-speed-black-20-in-0437331p.html#srp
"Mastercraft Heavy Duty Stackable Storage Box with Lid, 102-L, Black/Blue",26.99,14.99,44.0,home-organization,142-6045-0,4.6,https://www.canadiantire.ca/en/pdp/mastercraft-heavy-duty-stackable-storage-box-with-lid-102-l-black-blue-1426045p.html#srp
"Honeywell TurboForce 2-in-1 Electric Air Circulator & Power Tower Fan, 6-Speed, Black",159.99,127.99,20.0,home-environment,043-0934-6,4.1,https://www.canadiantire.ca/en/pdp/honeywell-turboforce-2-in-1-electric-air-circulator-power-tower-fan-6-speed-black-0430934p.html#srp
Champion 3000 PSI 2.5 GPM 196cc Engine Cold Water Wheeled Gas Pressure Washer,799.99,499.99,38.0,car-care-accessories,039-8058-6,4.7,https://www.canadiantire.ca/en/pdp/champion-3000-psi-2-5-gpm-196cc-engine-cold-water-wheeled-gas-pressure-washer-0398058p.html#srp
"Castrol EDGE 5W30 Synthetic Engine/Motor Oil, 5-L",72.99,39.99,45.0,auto-maintenance,028-9212-8,4.7,https://www.canadiantire.ca/en/pdp/castrol-edge-5w30-synthetic-engine-motor-oil-5-l-0289212p.html#srp
Certified 1800 PSI 1.4 GPM Corded Cold Water Wheeled Brushed Electric Pressure Washer w/ Foam Blaster,149.99,,,car-care-accessories,399-0992-0,3.8,https://www.canadiantire.ca/en/pdp/certified-1800-psi-1-4-gpm-corded-cold-water-wheeled-brushed-electric-pressure-washer-w-foam-blaster-3990992p.html#srp
Vileda EasyWring Spin Mop & Bucket System,44.99,39.75,12.0,cleaning,142-0400-0,4.4,https://www.canadiantire.ca/en/pdp/vileda-easywring-spin-mop-bucket-system-1420400p.html#srp
"Pelican Magna 100 Packaged 1-Person Kayak with Paddle, Lime, 10-ft",599.99,499.99,17.0,seasonal-recreation,079-8599-2,4.7,https://www.canadiantire.ca/en/pdp/pelican-magna-100-packaged-1-person-kayak-with-paddle-lime-10-ft-0798599p.html#srp
"Black + Decker BDC120VACA 20V Cordless Drill with Battery, Charger & 100-pc Accessory Set, 3/8-in",189.99,69.99,63.0,tools,054-3199-2,4.4,https://www.canadiantire.ca/en/pdp/black-decker-bdc120vaca-20v-cordless-drill-with-battery-charger-100-pc-accessory-set-3-8-in-0543199p.html#srp
Prestone 50/50 Premixed Anti-Freeze/Coolant for All Vehicles 3.78-L,21.99,18.69,15.0,auto-maintenance,029-3023-2,4.6,https://www.canadiantire.ca/en/pdp/prestone-50-50-premixed-anti-freeze-coolant-for-all-vehicles-3-78-l-0293023p.html#srp
"Woods Klondike 3-Season, 6-Person Camping Cabin Tent w/ Canopy/Awning, Rain Fly & Carry Bag",369.99,274.99,26.0,camping,076-2938-8,4.1,https://www.canadiantire.ca/en/pdp/woods-klondike-3-season-6-person-camping-cabin-tent-w-canopy-awning-rain-fly-carry-bag-0762938p.html#srp
Certified 1800 PSI 1.4 GPM Corded Cold Water Wheeled Brushed Electric Pressure Washer w/ Foam Blaster,149.99,,,car-care-accessories,399-0992-0,3.8,https://www.canadiantire.ca/en/pdp/certified-1800-psi-1-4-gpm-corded-cold-water-wheeled-brushed-electric-pressure-washer-w-foam-blaster-3990992p.html#srp
Vileda EasyWring Spin Mop & Bucket System,44.99,39.75,12.0,cleaning,142-0400-0,4.4,https://www.canadiantire.ca/en/pdp/vileda-easywring-spin-mop-bucket-system-1420400p.html#srp
"Castrol EDGE 0W20 Synthetic Engine/Motor Oil, 5-L",72.99,39.99,45.0,auto-maintenance,028-9910-6,4.7,https://www.canadiantire.ca/en/pdp/castrol-edge-0w20-synthetic-engine-motor-oil-5-l-0289910p.html#srp
"Castrol EDGE 5W40 Synthetic Engine/Motor Oil, 5-L",78.99,42.99,46.0,auto-maintenance,028-9225-8,4.7,https://www.canadiantire.ca/en/pdp/castrol-edge-5w40-synthetic-engine-motor-oil-5-l-0289225p.html#srp
Coleman Cookout 3-Burner Propane Gas BBQ Grill with Side & Storage Shelves,489.99,299.99,39.0,backyard-living,085-3181-8,3.9,https://www.canadiantire.ca/en/pdp/coleman-cookout-3-burner-propane-gas-bbq-grill-with-side-storage-shelves-0853181p.html#srp
"Aqua Lily Pad Floating River/Lake Multiple-Person Water Mat with Bluetooth Speaker, Yellow",499.99,,,seasonal-recreation,399-9802-0,4.8,https://www.canadiantire.ca/en/pdp/aqua-lily-pad-floating-river-lake-multiple-person-water-mat-with-bluetooth-speaker-yellow-3999802p.html#srp
"Honeywell Tilt-Head Pedestal/Stand Fan w/Remote Control, 5-Speed, Black, 16-in",99.99,79.99,20.0,home-environment,043-5701-0,3.6,https://www.canadiantire.ca/en/pdp/honeywell-tilt-head-pedestal-stand-fan-w-remote-control-5-speed-black-16-in-0435701p.html#srp
"Champion Portable Gas Powered Generator with Electric Start, 25-ft Extension Cord, 10000/12500 Watt",1699.99,1399.99,18.0,outdoor-tools,055-0363-6,4.8,https://www.canadiantire.ca/en/pdp/champion-portable-gas-powered-generator-with-electric-start-25-ft-extension-cord-10000-12500-watt-0550363p.html#srp
"Castrol EDGE 5W20 Synthetic Engine/Motor Oil, 5-L",72.99,39.99,45.0,auto-maintenance,028-9252-2,4.7,https://www.canadiantire.ca/en/pdp/castrol-edge-5w20-synthetic-engine-motor-oil-5-l-0289252p.html#srp
Simoniz 3200 PSI 2.6 GPM 196cc Engine Cold Water Wheeled Gas Pressure Washer,899.99,499.99,44.0,car-care-accessories,039-8056-0,4.0,https://www.canadiantire.ca/en/pdp/simoniz-3200-psi-2-6-gpm-196cc-engine-cold-water-wheeled-gas-pressure-washer-0398056p.html#srp
"Castrol GTX ULTRACLEAN 5W30 Conventional Engine/Motor Oil, 5-L",56.99,30.99,46.0,auto-maintenance,028-9204-8,4.7,https://www.canadiantire.ca/en/pdp/castrol-gtx-ultraclean-5w30-conventional-engine-motor-oil-5-l-0289204p.html#srp
"DEWALT DCG412B 20V MAX Lithium Ion Cordless Angle Grinder, Tool Only, 4-1/2-in & 5-in",189.99,129.99,32.0,tools,054-1369-0,4.5,https://www.canadiantire.ca/en/pdp/dewalt-dcg412b-20v-max-lithium-ion-cordless-angle-grinder-tool-only-4-1-2-in-5-in-0541369p.html#srp
"Castrol GTX ULTRACLEAN 5W20 Conventional Engine/Motor Oil, 5-L",56.99,30.99,46.0,auto-maintenance,028-9251-4,4.7,https://www.canadiantire.ca/en/pdp/castrol-gtx-ultraclean-5w20-conventional-engine-motor-oil-5-l-0289251p.html#srp
"Nespresso Pixie Espresso Machine with Aeroccino Milk Frother, Silver",299.99,149.99,50.0,kitchen,043-2793-8,4.7,https://www.canadiantire.ca/en/pdp/nespresso-pixie-espresso-machine-with-aeroccino-milk-frother-silver-0432793p.html#srp
"Yardworks Dry Seal Heavy DutyGarden Hose with Crush Proof Couplings, 75-ft",74.99,39.99,47.0,outdoor-tools,159-1907-2,3.4,https://www.canadiantire.ca/en/pdp/yardworks-dry-seal-heavy-dutygarden-hose-with-crush-proof-couplings-75-ft-1591907p.html#srp
NOMA 35 Pint 2-Speed ENERGY STAR® Most Efficient Dehumidifier,289.99,239.99,17.0,home-environment,043-8818-6,1.0,https://www.canadiantire.ca/en/pdp/noma-35-pint-2-speed-energy-star-most-efficient-dehumidifier-0438818p.html#srp
"TUFF Store Stackable Storage Box with Lid, 72-L, Red",16.99,9.49,44.0,home-organization,142-2841-8,3.6,https://www.canadiantire.ca/en/pdp/tuff-store-stackable-storage-box-with-lid-72-l-red-1422841p.html#srp
"Glass Mason Jar Beverage Dispenser with Stand, 4-L, 2-pk",59.99,29.99,50.0,kitchen,142-2916-2,3.4,https://www.canadiantire.ca/en/pdp/glass-mason-jar-beverage-dispenser-with-stand-4-l-2-pk-1422916p.html#srp
"Coleman Cascade 222 Double-Burner 22,000 BTUs Rotary Ignition Camp Stove",189.99,132.99,30.0,camping,076-3752-2,4.8,https://www.canadiantire.ca/en/pdp/coleman-cascade-222-double-burner-22-000-btus-rotary-ignition-camp-stove-0763752p.html#srp
"Bestway Hydro-Force Aqua Journey Inflatable Stand Up Paddle Board, 9-ft",649.99,249.99,62.0,seasonal-recreation,079-2041-4,3.9,https://www.canadiantire.ca/en/pdp/bestway-hydro-force-aqua-journey-inflatable-stand-up-paddle-board-9-ft-0792041p.html#srp
"Step2 Outdoor Portable Spiral Slide Water Table, Kids Ages 2+",84.99,74.99,12.0,backyard-fun,184-0763-6,4.5,https://www.canadiantire.ca/en/pdp/step2-outdoor-portable-spiral-slide-water-table-kids-ages-2-1840763p.html#srp
"Helly Hansen Kids Woven Polymer PFD/Life Jacket, Red",59.99,50.99,15.0,seasonal-recreation,079-3016-0,4.1,https://www.canadiantire.ca/en/pdp/helly-hansen-kids-woven-polymer-pfd-life-jacket-red-0793016p.html#srp
"Yukon Gear Ready-to-Assemble 12-Gun Security Cabinet/Safe, 17 x 13.6 x 53-in",269.99,214.99,20.0,hunting,175-9873-2,4.3,https://www.canadiantire.ca/en/pdp/yukon-gear-ready-to-assemble-12-gun-security-cabinet-safe-17-x-13-6-x-53-in-1759873p.html#srp
"Mastercraft CSA Grade 1 Aluminum Multi-Task Ladder, 17-ft, 250-lb",339.99,189.99,44.0,hardware,061-3014-4,4.8,https://www.canadiantire.ca/en/pdp/mastercraft-csa-grade-1-aluminum-multi-task-ladder-17-ft-250-lb-0613014p.html#srp
Napier Backroadz Truck Tent,229.99,179.99,22.0,light-auto-parts,034-0183X,4.3,https://www.canadiantire.ca/en/pdp/napier-backroadz-truck-tent-0340183p.html#srp
"Napier Backroadz Full-Size Truck Tent, Long Bed",229.99,179.99,22.0,light-auto-parts,034-0189-2,4.0,https://www.canadiantire.ca/en/pdp/napier-backroadz-full-size-truck-tent-long-bed-0340189p.html#srp
Outbound 4-Person 1-Piece Hoop Frame Instant Pop-Up Camping Dome Tent w/ Rain Fly & Carry Bag,199.99,129.99,35.0,camping,076-5441-0,4.0,https://www.canadiantire.ca/en/pdp/outbound-4-person-1-piece-hoop-frame-instant-pop-up-camping-dome-tent-w-rain-fly-carry-bag-0765441p.html#srp
Harmony Dash Backless Booster Car Seat,24.99,19.99,20.0,car-care-accessories,046-4790-6,4.6,https://www.canadiantire.ca/en/pdp/harmony-dash-backless-booster-car-seat-0464790p.html#srp
"Cobra RX380 32 Mile FRS Two-Way Radio, 2-pk",119.99,89.99,25.0,electronics,069-8050-0,4.4,https://www.canadiantire.ca/en/pdp/cobra-rx380-32-mile-frs-two-way-radio-2-pk-0698050p.html#srp
"Thermacell Patio Shield Mosquito Repellent Halo Mini, Black",36.99,31.99,14.0,gardening,059-1290-4,4.1,https://www.canadiantire.ca/en/pdp/thermacell-patio-shield-mosquito-repellent-halo-mini-black-0591290p.html#srp
"Coleman Outdoor Collapsible Folding Utility Wagon with Brake & Carry Bag, 100 kg (220 lb) Capacity, Red",179.99,124.99,31.0,camping,076-6151-4,4.5,https://www.canadiantire.ca/en/pdp/coleman-outdoor-collapsible-folding-utility-wagon-with-brake-carry-bag-100-kg-220-lb-capacity-red-0766151p.html#srp
"Keurig® K-Select Single Serve Coffee Maker, Black",169.99,139.99,18.0,kitchen,043-1003-6,4.5,https://www.canadiantire.ca/en/pdp/keurig-k-select-single-serve-coffee-maker-black-0431003p.html#srp
"Mastercraft 7-Function, 19 Range Digital Multimeter",36.99,18.49,50.0,electrical,052-0060-2,3.9,https://www.canadiantire.ca/en/pdp/mastercraft-7-function-19-range-digital-multimeter-0520060p.html#srp
"Thermacell Patio Shield Mosquito Repellent Halo Mini, Blue",36.99,31.99,14.0,gardening,059-1195-2,4.1,https://www.canadiantire.ca/en/pdp/thermacell-patio-shield-mosquito-repellent-halo-mini-blue-0591195p.html#srp
"Keurig® K-Elite Single Serve Coffee Maker w/ Iced Setting, Silver",219.99,179.99,18.0,kitchen,043-9585-2,4.4,https://www.canadiantire.ca/en/pdp/keurig-k-elite-single-serve-coffee-maker-w-iced-setting-silver-0439585p.html#srp
"Hamilton Beach Custom Grind™ One Push Button Coffee Grinder/Spice Grinder w/ Auto Shut Off, Grey, 14 Cups",44.99,39.99,11.0,kitchen,043-2770-2,4.0,https://www.canadiantire.ca/en/pdp/hamilton-beach-custom-grind-one-push-button-coffee-grinder-spice-grinder-w-auto-shut-off-grey-14-cups-0432770p.html#srp
"HydroForce™ Pro Max Round Steel Frame Swimming Pool, 15-ft x 48-in",799.99,549.99,31.0,backyard-fun,081-4285-4,3.5,https://www.canadiantire.ca/en/pdp/hydroforce-pro-max-round-steel-frame-swimming-pool-15-ft-x-48-in-0814285p.html#srp
"Outbound Beach Umbrella Shade, Portable Pop-Up Sun Shelter Tent w/ UV Protection, 2-Person",165.99,99.99,40.0,camping,076-5844-2,4.8,https://www.canadiantire.ca/en/pdp/outbound-beach-umbrella-shade-portable-pop-up-sun-shelter-tent-w-uv-protection-2-person-0765844p.html#srp
"Napier Backroadz Compact Truck Tent, Regular Bed",229.99,179.99,22.0,light-auto-parts,034-0188-4,4.5,https://www.canadiantire.ca/en/pdp/napier-backroadz-compact-truck-tent-regular-bed-0340188p.html#srp
"For Living Reversible 5-Blade 3-Speed Ceiling Fan with Lighting, 42-in, Black/Walnut",99.99,79.99,20.0,home-decor,052-9336-4,3.5,https://www.canadiantire.ca/en/pdp/for-living-reversible-5-blade-3-speed-ceiling-fan-with-lighting-42-in-black-walnut-0529336p.html#srp
Napier Backroadz Tent Link,269.99,219.99,19.0,light-auto-parts,034-0190-6,4.0,https://www.canadiantire.ca/en/pdp/napier-backroadz-tent-link-0340190p.html#srp
Champion Power 5500W/6875W Portable Generator,949.99,799.99,16.0,outdoor-tools,055-0378-2,4.9,https://www.canadiantire.ca/en/pdp/champion-power-5500w-6875w-portable-generator-0550378p.html#srp
"Coleman® Rattan Rectangular Steel Frame Swimming Pool with Ladder, 16-ft x 8-ft x 48-in",1249.99,1149.99,8.0,backyard-fun,081-3576-8,3.8,https://www.canadiantire.ca/en/pdp/coleman-rattan-rectangular-steel-frame-swimming-pool-with-ladder-16-ft-x-8-ft-x-48-in-0813576p.html#srp
"CANVAS UV-Protected Fabric Outdoor/Patio Market Umbrella w/ Crank Handle, 9-ft",89.99,79.99,11.0,backyard-living,088-0586X,4.2,https://www.canadiantire.ca/en/pdp/canvas-uv-protected-fabric-outdoor-patio-market-umbrella-w-crank-handle-9-ft-0880586p.html#srp
"CANVAS Outdoor/Patio Market Umbrella w/ Crank Handle, Black, 9-ft",89.99,79.99,11.0,backyard-living,088-2210-0,3.8,https://www.canadiantire.ca/en/pdp/canvas-outdoor-patio-market-umbrella-w-crank-handle-black-9-ft-0882210p.html#srp
"Fluid Adult Universal 3-Buckle PFD/Life Jacket, Assorted Sizes",59.99,39.99,33.0,seasonal-recreation,079-2158X,4.5,https://www.canadiantire.ca/en/pdp/fluid-adult-universal-3-buckle-pfd-life-jacket-assorted-sizes-0792158p.html#srp
"Outbound Deluxe Double-Burner 10,000 BTUs Camp Stove",92.99,64.99,30.0,camping,076-5813-6,4.6,https://www.canadiantire.ca/en/pdp/outbound-deluxe-double-burner-10-000-btus-camp-stove-0765813p.html#srp
"For Living Outdoor/Patio Market Umbrella, Red, 7-ft",69.99,59.99,14.0,backyard-living,088-2066-4,3.8,https://www.canadiantire.ca/en/pdp/for-living-outdoor-patio-market-umbrella-red-7-ft-0882066p.html#srp
"Woods Nook Instant 2-Door Screen House/Canopy Tent/Gazebo Camping Shelter, 17-ft x 15-ft",344.99,258.49,25.0,camping,076-3243-4,3.4,https://www.canadiantire.ca/en/pdp/woods-nook-instant-2-door-screen-house-canopy-tent-gazebo-camping-shelter-17-ft-x-15-ft-0763243p.html#srp
"T-fal Easy-Fry Air Fryer, 3.5-L",179.99,79.99,56.0,kitchen,043-0132-4,4.2,https://www.canadiantire.ca/en/pdp/t-fal-easy-fry-air-fryer-3-5-l-0430132p.html#srp
"Supercycle Outlook Dual-Suspension Mountain Bike, 29-in, Grey/Black",429.99,399.99,7.0,cycling,071-1968-2,3.3,https://www.canadiantire.ca/en/pdp/supercycle-outlook-dual-suspension-mountain-bike-29-in-grey-black-0711968p.html#srp
"Raleigh Getaway Electric Bike, 700C, Black",2799.99,1999.99,29.0,cycling,071-1931-8,4.2,https://www.canadiantire.ca/en/pdp/raleigh-getaway-electric-bike-700c-black-0711931p.html#srp
"Supercycle Gnar BMX Bike, Single Speed, 20-In",239.99,189.99,21.0,cycling,071-1940-6,3.8,https://www.canadiantire.ca/en/pdp/supercycle-gnar-bmx-bike-single-speed-20-in-0711940p.html#srp
"Raleigh Misty Comfort Bike, 26-in, Light Olive",519.99,419.99,19.0,cycling,071-1956-0,4.2,https://www.canadiantire.ca/en/pdp/raleigh-misty-comfort-bike-26-in-light-olive-0711956p.html#srp
"Redline Commodore BMX Bike, Single Speed, 20-In",399.99,349.99,13.0,cycling,071-1938-4,4.1,https://www.canadiantire.ca/en/pdp/redline-commodore-bmx-bike-single-speed-20-in-0711938p.html#srp
"Redline Commander Kids BMX Bike, Single Speed, 18-In",299.99,249.99,17.0,cycling,071-1935-0,4.7,https://www.canadiantire.ca/en/pdp/redline-commander-kids-bmx-bike-single-speed-18-in-0711935p.html#srp
"Supercycle Outlook Dual-Suspension Mountain Bike, 26-in, Grey/Pink",429.99,399.99,7.0,cycling,071-1966-6,4.2,https://www.canadiantire.ca/en/pdp/supercycle-outlook-dual-suspension-mountain-bike-26-in-grey-pink-0711966p.html#srp
"Redline Lieutenant BMX Bike, 20-in, Green",279.99,229.99,18.0,cycling,071-1937-6,4.3,https://www.canadiantire.ca/en/pdp/redline-lieutenant-bmx-bike-20-in-green-0711937p.html#srp
"Raleigh Overtake Hybrid Bike, 700CC, Black",629.99,529.99,16.0,cycling,071-1980-0,3.7,https://www.canadiantire.ca/en/pdp/raleigh-overtake-hybrid-bike-700cc-black-0711980p.html#srp
"Raleigh Getaway Electric Bike, 700C, Blue",2799.99,1999.99,29.0,cycling,071-1932-6,4.6,https://www.canadiantire.ca/en/pdp/raleigh-getaway-electric-bike-700c-blue-0711932p.html#srp
"Raleigh Aura Fitness Bike, 700C, Grey",679.99,579.99,15.0,cycling,071-1953-6,3.8,https://www.canadiantire.ca/en/pdp/raleigh-aura-fitness-bike-700c-grey-0711953p.html#srp
"Raleigh Overtake Hybrid Bike, 700CC, White",629.99,529.99,16.0,cycling,071-1981-8,3.7,https://www.canadiantire.ca/en/pdp/raleigh-overtake-hybrid-bike-700cc-white-0711981p.html#srp
"Raleigh Chase Dual-Suspension Mountain Bike, 27.5-in, Blue",699.99,599.99,14.0,cycling,071-1929-6,3.4,https://www.canadiantire.ca/en/pdp/raleigh-chase-dual-suspension-mountain-bike-27-5-in-blue-0711929p.html#srp
"Supercycle Comp Hardtail Mountain Bike, 27.5-in, Black/Yellow",339.99,319.99,6.0,cycling,071-1788-0,3.8,https://www.canadiantire.ca/en/pdp/supercycle-comp-hardtail-mountain-bike-27-5-in-black-yellow-0711788p.html#srp
"MAXIMUM Portable Plastic & Metal Tool Box w/ Removable Tray & Organizer, Black, 20-in",49.99,36.99,26.0,tools,058-6560-4,4.5,https://www.canadiantire.ca/en/pdp/maximum-portable-plastic-metal-tool-box-w-removable-tray-organizer-black-20-in-0586560p.html#srp
"Supercycle Outlook Dual-Suspension Mountain Bike, 27.5-in, Grey/Blue",429.99,399.99,7.0,cycling,071-1967-4,3.6,https://www.canadiantire.ca/en/pdp/supercycle-outlook-dual-suspension-mountain-bike-27-5-in-grey-blue-0711967p.html#srp
"Supercycle Outlook Youth Dual-Suspension Mountain Bike, 24-in, Grey/Green",429.99,399.99,7.0,cycling,071-1965-8,4.0,https://www.canadiantire.ca/en/pdp/supercycle-outlook-youth-dual-suspension-mountain-bike-24-in-grey-green-0711965p.html#srp
"Redline Captain BMX Bike, 20-in, Red",379.99,329.99,13.0,cycling,071-1936-8,4.0,https://www.canadiantire.ca/en/pdp/redline-captain-bmx-bike-20-in-red-0711936p.html#srp
"Redline Admiral BMX Bike, Single Speed, 20-In",429.99,379.99,12.0,cycling,071-1939-2,2.1,https://www.canadiantire.ca/en/pdp/redline-admiral-bmx-bike-single-speed-20-in-0711939p.html#srp
"MAXIMUM Portable Plastic & Metal Tool Box w/ Removable Tray & Organizer, Black, 15-in",42.99,32.99,23.0,tools,058-6559-0,4.6,https://www.canadiantire.ca/en/pdp/maximum-portable-plastic-metal-tool-box-w-removable-tray-organizer-black-15-in-0586559p.html#srp
"MAXIMUM Portable Plastic & Metal Tool Box w/ Removable Tray & Organizer, 23-in",64.99,49.99,23.0,tools,058-6561-2,4.4,https://www.canadiantire.ca/en/pdp/maximum-portable-plastic-metal-tool-box-w-removable-tray-organizer-23-in-0586561p.html#srp
"Summer Waves® Round Quick Set Inflatable Pool with Filter Pump, 12-ft x 30-in",159.99,99.99,38.0,backyard-fun,081-3079-2,2.9,https://www.canadiantire.ca/en/pdp/summer-waves-round-quick-set-inflatable-pool-with-filter-pump-12-ft-x-30-in-0813079p.html#srp
"type A Stackable Storage Box with Lid, 63-L, Blue",14.99,7.99,47.0,home-organization,042-4608-2,3.8,https://www.canadiantire.ca/en/pdp/type-a-stackable-storage-box-with-lid-63-l-blue-0424608p.html#srp
"Outbound Directors Portable Folding Camping/Beach Chair, Supports 300 Lbs, Assorted",58.99,34.99,41.0,camping,076-5477-6,4.5,https://www.canadiantire.ca/en/pdp/outbound-director-s-portable-folding-camping-beach-chair-supports-300-lbs-assorted-0765477p.html#srp
"For Living Portable Vinyl Upholstered & Padded Metal Folding Chair, Black",19.99,14.99,25.0,home-decor,068-0260-0,4.0,https://www.canadiantire.ca/en/pdp/for-living-portable-vinyl-upholstered-padded-metal-folding-chair-black-0680260p.html#srp
Coleman Revolution 2-Burner Convertible Propane Gas BBQ Grill with Side Shelves,539.99,489.99,9.0,backyard-living,085-3139-2,4.4,https://www.canadiantire.ca/en/pdp/coleman-revolution-2-burner-convertible-propane-gas-bbq-grill-with-side-shelves-0853139p.html#srp
"Coleman Backpack Shelter, Portable Pop-Up Beach Sun Shade Tent w/ UPF 50+, 7-ft x 7-ft",159.99,109.99,31.0,camping,076-6132-0,4.7,https://www.canadiantire.ca/en/pdp/coleman-backpack-shelter-portable-pop-up-beach-sun-shade-tent-w-upf-50-7-ft-x-7-ft-0766132p.html#srp
Coleman Revolution 3-Burner Convertible Propane Gas BBQ Grill with Side Shelves,679.99,599.99,12.0,backyard-living,085-3166-6,4.1,https://www.canadiantire.ca/en/pdp/coleman-revolution-3-burner-convertible-propane-gas-bbq-grill-with-side-shelves-0853166p.html#srp
"type A Transparent Stackable Storage Box with Lid, 72-L",19.99,11.99,40.0,home-organization,142-2842-6,4.0,https://www.canadiantire.ca/en/pdp/type-a-transparent-stackable-storage-box-with-lid-72-l-1422842p.html#srp
"Vida by PADERNO Glass Clip Lid Food Storage Container Set Leakproof, 20-pc",69.99,34.99,50.0,kitchen,142-4978-2,3.8,https://www.canadiantire.ca/en/pdp/vida-by-paderno-glass-clip-lid-food-storage-container-set-leakproof-20-pc-1424978p.html#srp
Fiskars Pro Bypass Pruner,29.99,14.99,50.0,outdoor-tools,059-6115-4,4.5,https://www.canadiantire.ca/en/pdp/fiskars-pro-bypass-pruner-0596115p.html#srp
"National Indoor/Outdoor Rug, Assorted Colours, 6-ft x 8-ft",49.99,24.99,50.0,home-decor,068-5110-8,3.7,https://www.canadiantire.ca/en/pdp/national-indoor-outdoor-rug-assorted-colours-6-ft-x-8-ft-0685110p.html#srp
"SentrySafe Extra-Large Steel Security Fire Safe Box With Digital Keypad, 34.8-L, Black",439.99,329.99,25.0,hardware,046-3524-8,4.3,https://www.canadiantire.ca/en/pdp/sentrysafe-extra-large-steel-security-fire-safe-box-with-digital-keypad-34-8-l-black-0463524p.html#srp
